set1,0.31889628,0.032945217,0.047624292,0.014222653,0.047211287
set1,0.321213722,0.036059716,0.058438656,0.014531142,0.057610838
set1,0.323400101,0.032421188,0.05803875,0.012620492,0.052274227
set1,0.325018875,0.04128921,0.062467676,0.017394136,0.065174932
set1,0.329934684,0.041785371,0.065687844,0.017433368,0.057773116
set1,0.323885231,0.04257296,0.065857032,0.017615018,0.06450098
set1,0.325027357,0.039147089,0.064563981,0.016124275,0.061458231
set1,0.323314285,0.040477507,0.063197159,0.017333795,0.060491729
set1,0.326457329,0.039631898,0.062101523,0.016313142,0.057046572
set1,0.326813457,0.03955259,0.06447619,0.016137143,0.059799412
set1,0.328026874,0.041697317,0.065781893,0.017193211,0.060594894
set1,0.313836395,0.035359096,0.054924095,0.014442549,0.060870744
set1,0.318102642,0.02853638,0.05041232,0.010913068,0.046856611
set1,0.320052295,0.036257054,0.044433222,0.016988008,0.038225331
set1,0.331406714,0.040977286,0.062969581,0.017413547,0.048375742
set1,0.328492329,0.041454101,0.066659588,0.017600446,0.06254814
set1,0.313744661,0.036616021,0.058551359,0.014738806,0.068133399
set1,0.317431631,0.036159836,0.054775787,0.015109981,0.057875588
set1,0.324432522,0.040422085,0.065813247,0.017293135,0.061828579
set1,0.333166415,0.042016302,0.069918812,0.01692989,0.057619721
set1,0.330726945,0.042566146,0.06995228,0.018312185,0.058168855
set1,0.311752639,0.036302248,0.057595831,0.014909595,0.067599207
set1,0.328303607,0.041588648,0.05313796,0.019245161,0.043317271
set1,0.324344246,0.03902622,0.061820474,0.015909946,0.061477051
set1,0.326825161,0.041913837,0.057390033,0.019142161,0.047686961
set1,0.324117615,0.03911471,0.062833303,0.0163182,0.064176347
set1,0.317673426,0.037468888,0.055127019,0.016212514,0.057818501
set1,0.324587069,0.0398732,0.063506653,0.016611835,0.06345377
set1,0.326739339,0.039177753,0.064811144,0.01628318,0.060611022
set1,0.319876739,0.036793197,0.059968127,0.014607595,0.062785534
set1,0.327102357,0.040161082,0.067363112,0.016970124,0.060302599
set1,0.316721221,0.035449513,0.044721616,0.016374227,0.04220127
set1,0.319038662,0.038372279,0.055831576,0.016552501,0.052133316
set1,0.321225041,0.038893425,0.06245216,0.015894376,0.062548947
set1,0.322843816,0.040225025,0.061902315,0.017269721,0.066436652
set1,0.327759624,0.0406708,0.064577331,0.016944346,0.05923079
set1,0.321710171,0.041744448,0.064660379,0.017372403,0.065539851
set1,0.322852298,0.03902445,0.062900895,0.016297854,0.064886227
set1,0.321139225,0.03960466,0.062404069,0.017151342,0.062542383
set1,0.324282269,0.037197163,0.06262529,0.015310379,0.060570216
set1,0.324638397,0.03899746,0.050490294,0.017913512,0.043744707
set1,0.325851815,0.041493573,0.052798534,0.019216338,0.046355461
set1,0.311661335,0.0342395,0.053627355,0.013876708,0.062289636
set1,0.315927582,0.035061438,0.056447731,0.014514724,0.062088256
set1,0.333740355,0.04204165,0.062624053,0.017802663,0.049304002
set1,0.33082597,0.043053952,0.064305323,0.018974798,0.056525586
set1,0.316078301,0.039398109,0.061064832,0.015796485,0.069818576
set1,0.319765271,0.034437666,0.054731516,0.013669059,0.059616587
set1,0.326766163,0.041273803,0.066445922,0.017374102,0.06051326
set1,0.335500055,0.04454551,0.070352517,0.018101551,0.058684337
set1,0.333060585,0.044400049,0.070795029,0.018875201,0.056720778
set1,0.314086279,0.037201192,0.059025182,0.015528944,0.068349808
set1,0.330637248,0.034699557,0.057063822,0.014082352,0.048561128
set1,0.326677887,0.040701201,0.063408833,0.016916245,0.061619287
set1,0.329158802,0.042555704,0.05590131,0.019645704,0.044330014
set1,0.326451256,0.041516979,0.063086088,0.017548355,0.062281187
set1,0.320007066,0.038583276,0.060415565,0.016299003,0.063609878
set1,0.32692071,0.042123546,0.064709424,0.017778552,0.063615997
set1,0.329072979,0.041295643,0.066739756,0.017276445,0.060464383
set1,0.322210379,0.038730109,0.060326404,0.015402733,0.061752601
set1,0.329435997,0.041627594,0.06871212,0.017249382,0.060443935
set1,0.319054861,0.033260045,0.040811228,0.01543904,0.038594311
set1,0.321372303,0.035875225,0.055820166,0.014937506,0.054311721
set1,0.323558681,0.033602821,0.057093949,0.013016021,0.05537613
set1,0.325177456,0.041784425,0.060026432,0.018581607,0.060239334
set1,0.330093265,0.04206205,0.06621516,0.01746931,0.05926798
set1,0.324043812,0.042790989,0.06518638,0.017661237,0.064259548
set1,0.325185938,0.039212117,0.063371829,0.016510587,0.062513602
set1,0.323472866,0.040905616,0.063140155,0.017323634,0.061952207
set1,0.32661591,0.039859158,0.060622589,0.016951576,0.056763269
set1,0.326972038,0.039690277,0.064441036,0.016106394,0.060910959
set1,0.328185455,0.04202494,0.066099831,0.0176998,0.062215578
set1,0.313994976,0.035879502,0.054804892,0.014546075,0.062307473
set1,0.318261223,0.030822741,0.052163091,0.012154982,0.054457079
set1,0.342180389,0.046135769,0.074642326,0.019678646,0.058394883
set1,0.327432721,0.043787946,0.070276653,0.017679929,0.064490231
set1,0.331119691,0.04176723,0.062114905,0.017864376,0.050919097
set1,0.338120582,0.046888739,0.074768578,0.019654625,0.058611412
set1,0.346854475,0.04174856,0.07377551,0.017529491,0.048428897
set1,0.344415005,0.047408234,0.076714635,0.020369945,0.054518749
set1,0.325440699,0.040867695,0.067780974,0.015573888,0.063013916
set1,0.341991667,0.044970697,0.069235958,0.019093766,0.049662986
set1,0.338032306,0.044622843,0.071894842,0.01809069,0.058739185
set1,0.340513221,0.044823072,0.072369911,0.018932465,0.053385008
set1,0.337805675,0.04486416,0.071922298,0.018385564,0.059436106
set1,0.331361486,0.043176567,0.066426023,0.018625018,0.054104896
set1,0.338275129,0.044295661,0.072295898,0.018333652,0.058101793
set1,0.340427399,0.045179692,0.073744894,0.01852641,0.058780707
set1,0.333564798,0.03857028,0.06786143,0.015155254,0.055993209
set1,0.340790416,0.044377403,0.074752633,0.018509833,0.057237463
set1,0.33040928,0.04123082,0.061500945,0.017716461,0.049750008
set1,0.332726722,0.04429781,0.069543509,0.018094071,0.058996562
set1,0.334913101,0.044311457,0.070192272,0.017711003,0.0581611
set1,0.336531876,0.04535705,0.072214266,0.018804764,0.062353236
set1,0.341447684,0.04521645,0.074876035,0.018624017,0.05704334
set1,0.335398231,0.046011435,0.073720472,0.018819119,0.060979145
set1,0.336540358,0.043717951,0.073372238,0.018192747,0.060823666
set1,0.334827285,0.044399795,0.070858728,0.018873148,0.059304036
set1,0.337970329,0.038854392,0.069230385,0.015508098,0.05370498
set1,0.338326457,0.039165162,0.066473102,0.016247934,0.04914099
set1,0.339539875,0.045530445,0.069890352,0.019594968,0.05196928
set1,0.325349395,0.038317015,0.06497857,0.015340491,0.058294624
set1,0.329615642,0.042774803,0.066843692,0.017453089,0.060218019
set1,0.324518336,0.042406445,0.069080342,0.01752748,0.06727382
set1,0.328205306,0.041147797,0.063423392,0.017997183,0.056042154
set1,0.335206198,0.045090376,0.071966511,0.019165839,0.058750732
set1,0.34394009,0.045311475,0.076082553,0.019283705,0.05774671
set1,0.34150062,0.047155524,0.076242894,0.020239199,0.055797884
set1,0.322526314,0.040935455,0.067715041,0.016799538,0.067492697
set1,0.339077282,0.046384139,0.069326364,0.020410808,0.054455716
set1,0.335117921,0.04353473,0.068926105,0.018710184,0.059163778
set1,0.337598836,0.031594384,0.056747507,0.012968541,0.037465632
set1,0.33489129,0.044609825,0.069778202,0.018812124,0.062690628
set1,0.328447101,0.040277835,0.066895388,0.017007338,0.062086408
set1,0.335360745,0.043531003,0.070568045,0.018533996,0.060850625
set1,0.337513014,0.044318483,0.071631408,0.018462194,0.058662547
set1,0.330650414,0.042163932,0.069262964,0.017531943,0.062731495
set1,0.337876032,0.030439361,0.061569275,0.011889848,0.041150366
set1,0.327494896,0.040449056,0.066615554,0.016902623,0.065301411
set1,0.329812338,0.043858096,0.068758903,0.018358507,0.062479096
set1,0.331998716,0.044022015,0.069985237,0.018557555,0.06232526
set1,0.333617491,0.044137913,0.063141881,0.019789311,0.056938639
set1,0.338533299,0.044708029,0.071841447,0.019175985,0.057412006
set1,0.332483846,0.045010234,0.072418404,0.01942033,0.064239648
set1,0.333625973,0.043173045,0.069563196,0.018467823,0.061123081
set1,0.331912901,0.034775821,0.062236945,0.014170069,0.051740449
set1,0.335055945,0.043963002,0.070986817,0.018011215,0.061280832
set1,0.335412073,0.043763686,0.071895211,0.018377133,0.060908551
set1,0.33662549,0.044836495,0.071619815,0.019088196,0.060876338
set1,0.322435011,0.039201785,0.064239746,0.016568093,0.061625882
set1,0.326701257,0.041489398,0.066242539,0.01743375,0.062666726
set1,0.313457638,0.037953411,0.060025094,0.015464102,0.070604453
set1,0.320458529,0.041504665,0.068897565,0.017128784,0.066417668
set1,0.329192421,0.04388442,0.0715008,0.018081436,0.061710641
set1,0.326752951,0.043057335,0.072720807,0.017872461,0.061152966
set1,0.307778645,0.03294071,0.051618335,0.014015618,0.057502157
set1,0.324329614,0.043757887,0.068534981,0.017645623,0.067612872
set1,0.320370253,0.040112394,0.065619767,0.01626705,0.066299405
set1,0.322851168,0.04237825,0.068298827,0.017083969,0.065315756
set1,0.320143622,0.040450635,0.066081385,0.016434805,0.070358532
set1,0.313699433,0.036871883,0.062941679,0.015531244,0.069920181
set1,0.320613076,0.042071851,0.067232312,0.017049642,0.069668335
set1,0.322765345,0.040235785,0.068710433,0.01612253,0.065703877
set1,0.315902745,0.03544668,0.059387564,0.014060058,0.063673145
set1,0.323128363,0.04051247,0.069585543,0.016822879,0.066100573
set1,0.312747227,0.037782205,0.059295676,0.015637258,0.071846125
set1,0.315064669,0.039972942,0.064207579,0.016594998,0.070270757
set1,0.317251047,0.041458304,0.065497776,0.016682745,0.068976783
set1,0.318869822,0.03991053,0.064708169,0.016730187,0.072502398
set1,0.323785631,0.041683904,0.068172258,0.016888302,0.063188798
set1,0.317736178,0.043957149,0.069396501,0.017739737,0.071252322
set1,0.318878304,0.039345711,0.067204859,0.016184931,0.069898602
set1,0.317165232,0.039571252,0.064450715,0.01646096,0.06512134
set1,0.320308276,0.037968106,0.063509588,0.015412841,0.064428166
set1,0.320664404,0.038834954,0.064263,0.01535765,0.064158494
set1,0.321877821,0.041243955,0.067776149,0.017140482,0.066971755
set1,0.307687342,0.033675172,0.051639322,0.014380694,0.058042853
set1,0.311953589,0.037591989,0.059754624,0.015135016,0.068790167
set1,0.324145499,0.040834391,0.065990287,0.017469011,0.063340528
set1,0.332879392,0.041884241,0.067838115,0.016966054,0.058251732
set1,0.330439922,0.04342375,0.069558095,0.018657939,0.058924245
set1,0.311465615,0.0365903,0.057821401,0.014941793,0.070807119
set1,0.328016584,0.036752271,0.059445639,0.015073347,0.052278304
set1,0.324057223,0.040042346,0.062131762,0.016527074,0.063597187
set1,0.326538138,0.040766797,0.065946626,0.017256334,0.061355851
set1,0.323830592,0.039809374,0.062802658,0.017091797,0.065793908
set1,0.317386403,0.036811098,0.056557365,0.016181256,0.061091957
set1,0.324300046,0.040187475,0.064006476,0.016418987,0.065842763
set1,0.326452316,0.040801443,0.064828018,0.017014751,0.062926495
set1,0.319589715,0.037032839,0.059340351,0.015036538,0.064650791
set1,0.326815333,0.040271653,0.066604155,0.016739462,0.062621164
set1,0.316434197,0.030711771,0.042906732,0.013683795,0.045676365
set1,0.318751639,0.033800595,0.056084624,0.013729757,0.059478773
set1,0.320938018,0.035426084,0.057940568,0.013634743,0.059341872
set1,0.322556792,0.04013623,0.062155432,0.01678047,0.068788287
set1,0.327472601,0.041351741,0.065564735,0.017070797,0.061840329
set1,0.321423148,0.041742385,0.064659089,0.017210104,0.067129551
set1,0.322565274,0.039866116,0.063308862,0.016519597,0.066935651
set1,0.320852202,0.039872464,0.062089442,0.016849399,0.063592418
set1,0.323995246,0.037786134,0.061777222,0.015446563,0.061398527
set1,0.324351374,0.039005824,0.059089608,0.016362662,0.054332582
set1,0.325564791,0.040543584,0.061829901,0.017604041,0.058133416
set1,0.311374312,0.034524336,0.053895736,0.014344499,0.06484492
set1,0.315640559,0.032282254,0.053452162,0.012838439,0.059741292
set1,0.339880283,0.045927516,0.076649117,0.019490541,0.058992879
set1,0.337440813,0.044372846,0.073706144,0.018989142,0.054161076
set1,0.318466507,0.040291087,0.068010341,0.016513013,0.068071993
set1,0.335017475,0.04408941,0.070903182,0.018457651,0.057055177
set1,0.331058114,0.040990806,0.066750377,0.017400265,0.054429474
set1,0.333539029,0.044310763,0.072516406,0.018922864,0.057808818
set1,0.330831483,0.041513311,0.068583777,0.017658569,0.061065401
set1,0.324387294,0.035024101,0.061434557,0.014549739,0.0558762
set1,0.331300938,0.043288882,0.070359989,0.018765014,0.060779689
set1,0.333453207,0.041388021,0.069888046,0.017669816,0.055962929
set1,0.326590607,0.04144042,0.070751545,0.016805643,0.063242677
set1,0.333816225,0.044060478,0.072151489,0.01841844,0.058208811
set1,0.323435089,0.039262884,0.066488735,0.016477813,0.064466375
set1,0.325752531,0.040647193,0.067381009,0.017163998,0.059444738
set1,0.327938909,0.043050527,0.067388009,0.017988013,0.059608032
set1,0.329557684,0.040622719,0.066636097,0.017539505,0.059396705
set1,0.334473492,0.042253476,0.070046235,0.017775465,0.054564203
set1,0.328424039,0.043761837,0.069314458,0.018475259,0.058401991
set1,0.329566166,0.033408137,0.059984285,0.013569232,0.050144263
set1,0.327853094,0.042041745,0.06885431,0.017979909,0.058344953
set1,0.330996138,0.042528517,0.071435785,0.017924475,0.062810938
set1,0.331352266,0.042471449,0.073513661,0.018102855,0.061717842
set1,0.332565683,0.042492857,0.070582878,0.018028098,0.058154822
set1,0.318375204,0.037726796,0.065670356,0.01545675,0.061970199
set1,0.32264145,0.039577817,0.0648071,0.016463087,0.060466199
set1,0.346174706,0.047638656,0.076914572,0.020733627,0.051884105
set1,0.327200399,0.041989428,0.069729975,0.016563145,0.061270827
set1,0.343751368,0.046646577,0.074532979,0.019314372,0.055876736
set1,0.339792007,0.043642717,0.073248691,0.018063881,0.057238902
set1,0.342272922,0.046507139,0.075347345,0.019408463,0.055622233
set1,0.339565376,0.044434516,0.072954091,0.01813872,0.057827026
set1,0.333121187,0.042186325,0.070646614,0.017236844,0.061050688
set1,0.34003483,0.042231527,0.071880868,0.017174227,0.054425071
set1,0.3421871,0.044487084,0.075469172,0.018075215,0.056178919
set1,0.335324499,0.039479923,0.069871008,0.015756608,0.053735418
set1,0.342550117,0.045302121,0.074718096,0.018840949,0.056262081
set1,0.332168981,0.040494927,0.064046288,0.017184721,0.048693395
set1,0.334486423,0.043488212,0.073104786,0.018179668,0.058504683
set1,0.336672802,0.044692945,0.07273104,0.01813567,0.057548185
set1,0.338291576,0.044803746,0.072623724,0.018709672,0.061443476
set1,0.343207385,0.045344682,0.075401381,0.018663148,0.055479007
set1,0.337157932,0.046309906,0.075557102,0.018845262,0.060339976
set1,0.338300058,0.045069712,0.07433441,0.018523739,0.06079734
set1,0.336586986,0.044536959,0.072044885,0.018991324,0.05805233
set1,0.33973003,0.039992963,0.07128831,0.015952496,0.051897726
set1,0.340086158,0.04140858,0.072535381,0.016409253,0.052519374
set1,0.341299575,0.044786252,0.074279186,0.018883568,0.056364561
set1,0.327109096,0.040010199,0.065713346,0.016010241,0.056058747
set1,0.331375343,0.042197166,0.069544496,0.017309135,0.058308536
set1,0.324760929,0.042445604,0.071881134,0.017598363,0.062123931
set1,0.341311898,0.046328385,0.075374165,0.020434656,0.055046122
set1,0.337352537,0.039658191,0.068278411,0.016394403,0.047949246
set1,0.339833452,0.045800404,0.074954765,0.019751895,0.054011686
set1,0.337125906,0.037119258,0.067115112,0.015438767,0.046902693
set1,0.330681717,0.041276495,0.06928966,0.01771282,0.055617015
set1,0.33759536,0.045086245,0.075225203,0.019427013,0.057662843
set1,0.33974763,0.039585544,0.070809631,0.016783196,0.0478748
set1,0.332885029,0.043102089,0.071616693,0.018135666,0.057222381
set1,0.340110647,0.046558885,0.075214534,0.020102734,0.05439027
set1,0.329729511,0.042319606,0.070255545,0.018387854,0.059536035
set1,0.332046953,0.043313935,0.072296652,0.018633127,0.057791756
set1,0.334233332,0.045602622,0.072522596,0.019787268,0.056499856
set1,0.335852106,0.043459791,0.069993956,0.018278688,0.056476237
set1,0.340767915,0.040775649,0.069954543,0.017168236,0.046461883
set1,0.334718462,0.045824731,0.075598315,0.019598519,0.058924531
set1,0.335860588,0.043603679,0.072936666,0.018484754,0.056215016
set1,0.334147516,0.043481454,0.072865362,0.019298406,0.054870353
set1,0.33729056,0.043843862,0.074202386,0.018828765,0.056180156
set1,0.337646688,0.045254631,0.07437957,0.018898556,0.056637183
set1,0.338860105,0.029781185,0.060727612,0.011873798,0.033156413
set1,0.324669626,0.040644222,0.068362566,0.017148608,0.057128021
set1,0.328935873,0.043319199,0.069979921,0.018522115,0.05765451
set1,0.322337592,0.041927196,0.067441787,0.016821986,0.068189555
set1,0.318378231,0.039562393,0.063723458,0.016137092,0.066860096
set1,0.320859146,0.041437583,0.066240329,0.016970387,0.064796818
set1,0.3181516,0.039302016,0.063832368,0.016167505,0.070517157
set1,0.31170741,0.035892681,0.060315359,0.015184349,0.070435684
set1,0.318621054,0.040157277,0.065820387,0.016508932,0.070801294
set1,0.320773323,0.039747538,0.066939595,0.015800477,0.065798995
set1,0.313910723,0.032689904,0.056934404,0.012995071,0.063049717
set1,0.321136341,0.040606191,0.067294359,0.016349889,0.065827685
set1,0.310755205,0.036667893,0.056225665,0.014992785,0.071736944
set1,0.313072647,0.038295731,0.062645878,0.015585903,0.070545593
set1,0.315259025,0.040364562,0.063366894,0.015836124,0.069179066
set1,0.3168778,0.03924399,0.061349997,0.016564726,0.07230894
set1,0.321793609,0.04116774,0.066766785,0.016180647,0.064018445
set1,0.315744156,0.042593082,0.066779193,0.017295743,0.073463353
set1,0.316886282,0.039058133,0.063972765,0.015962603,0.069575833
set1,0.31517321,0.038451309,0.062462664,0.015687939,0.065633422
set1,0.318316254,0.034898242,0.061445962,0.01369367,0.063168264
set1,0.318672382,0.036337594,0.061817862,0.013775635,0.062712722
set1,0.319885799,0.041001412,0.065615339,0.016529328,0.067306628
set1,0.30569532,0.02971154,0.047110469,0.01217763,0.055982369
set1,0.309961567,0.035830221,0.057133906,0.014824815,0.068805718
set1,0.334929199,0.04410314,0.068501349,0.018525362,0.059477878
set1,0.337410114,0.046727862,0.064981276,0.020700021,0.050529376
set1,0.334702568,0.044613875,0.066968315,0.018950339,0.056552103
set1,0.328258379,0.042123875,0.059839268,0.018730663,0.05227721
set1,0.335172022,0.044862324,0.070914625,0.018406769,0.060866146
set1,0.337324292,0.044797626,0.071155647,0.018882264,0.058851568
set1,0.330461692,0.041966122,0.067101055,0.016856903,0.059729499
set1,0.33768731,0.045703363,0.071805781,0.019495525,0.058092833
set1,0.327306174,0.036249585,0.057303044,0.014907512,0.051320987
set1,0.329623615,0.03852082,0.062843861,0.015591012,0.054889407
set1,0.331809994,0.035185627,0.062079253,0.01340482,0.051594975
set1,0.333428769,0.045278154,0.065784819,0.019605414,0.058256075
set1,0.338344577,0.045413515,0.070601705,0.019226692,0.057154605
set1,0.332295124,0.045066123,0.072730124,0.018111789,0.061849212
set1,0.333437251,0.042242434,0.069747297,0.017520796,0.060692374
set1,0.331724178,0.044964764,0.068203355,0.018657234,0.05954868
set1,0.334867222,0.042829372,0.068289397,0.01763249,0.055644726
set1,0.335223351,0.044157171,0.054451318,0.020724262,0.040234849
set1,0.336436768,0.045432506,0.055691053,0.021597751,0.040959008
set1,0.322246289,0.039665708,0.063366057,0.015569258,0.060847255
set1,0.326512535,0.035182154,0.060162141,0.0136974,0.054183394
set1,0.333450753,0.043228677,0.06871315,0.018242363,0.059167811
set1,0.330743207,0.035306433,0.057628904,0.014499021,0.05000147
set1,0.324299018,0.037135505,0.061619827,0.015458924,0.058656193
set1,0.331212661,0.042119704,0.06733239,0.017167739,0.062154942
set1,0.333364931,0.023759926,0.048635525,0.009172575,0.029785863
set1,0.32650233,0.040493527,0.065682725,0.016115399,0.062277961
set1,0.333727948,0.042944388,0.069409706,0.017780689,0.059616294
set1,0.323346812,0.039092866,0.062683151,0.015892943,0.064272365
set1,0.325664254,0.041577879,0.064961985,0.017687789,0.061428342
set1,0.327850633,0.042186661,0.066254046,0.017560913,0.061365137
set1,0.329469408,0.039675771,0.062168199,0.016784525,0.059162331
set1,0.334385216,0.0260385,0.050359745,0.010218985,0.031191247
set1,0.328335763,0.043995181,0.068711787,0.018054118,0.063075167
set1,0.32947789,0.039068329,0.064498325,0.016135254,0.05803684
set1,0.327764817,0.041728967,0.064938337,0.017899657,0.05844677
set1,0.330907861,0.040441703,0.06841568,0.01648617,0.061047375
set1,0.331263989,0.041261449,0.069200705,0.016643648,0.061023439
set1,0.332477407,0.037233292,0.053497402,0.016505569,0.042477198
set1,0.318286927,0.037763241,0.059930664,0.015642112,0.061254373
set1,0.322553174,0.03947339,0.060947047,0.016628364,0.060670892
set1,0.333224122,0.044621365,0.06979935,0.018737836,0.061510702
set1,0.326779933,0.039963814,0.066674238,0.01693778,0.061583299
set1,0.333693576,0.044712305,0.070522916,0.018461271,0.061477083
set1,0.335845846,0.044079382,0.071235987,0.018527404,0.058601583
set1,0.328983246,0.041705913,0.069170487,0.017208245,0.062290082
set1,0.336208864,0.026980132,0.053880389,0.010594681,0.032755372
set1,0.325827728,0.040490774,0.063390142,0.017430208,0.059290746
set1,0.328145169,0.042859358,0.067666732,0.01795766,0.060801095
set1,0.330331548,0.04456057,0.069278803,0.017930148,0.060787941
set1,0.331950323,0.044089015,0.062522296,0.019835125,0.056337001
set1,0.336866131,0.04464473,0.072176657,0.018710383,0.05687299
set1,0.330816678,0.0454841,0.070947444,0.019040476,0.062848652
set1,0.331958805,0.042631218,0.070243048,0.017977459,0.061474047
set1,0.330245732,0.034333262,0.061844775,0.013790715,0.05110616
set1,0.333388776,0.043064329,0.071009963,0.018259807,0.059533142
set1,0.333744904,0.044311227,0.072268432,0.018164512,0.059802466
set1,0.334958322,0.043827787,0.071929977,0.018569728,0.061143456
set1,0.320767842,0.039557534,0.064230158,0.016454478,0.061026216
set1,0.325034089,0.041327089,0.066048319,0.017293988,0.062174156
set1,0.324072387,0.036671156,0.06196299,0.015214945,0.063461517
set1,0.33098603,0.041230945,0.067744266,0.016723349,0.063428938
set1,0.3331383,0.035599243,0.062563234,0.014212287,0.051537407
set1,0.3262757,0.039841946,0.065688723,0.016399236,0.065150414
set1,0.333501318,0.043722162,0.071111056,0.018231138,0.062274433
set1,0.323120182,0.040297149,0.056777465,0.017758857,0.059177013
set1,0.325437623,0.041286817,0.06372133,0.017692201,0.062906218
set1,0.327624002,0.042365449,0.066912402,0.017549051,0.063994061
set1,0.329242777,0.040470641,0.063203225,0.017196001,0.061503749
set1,0.334158585,0.036775008,0.056084217,0.016253728,0.043642292
set1,0.328109132,0.042893974,0.068520617,0.017611675,0.065394813
set1,0.329251259,0.039143334,0.065860867,0.016310888,0.062363825
set1,0.327538186,0.041885011,0.065897341,0.018126928,0.063129692
set1,0.33068123,0.041489573,0.067451389,0.017261256,0.062369962
set1,0.331037358,0.042093095,0.069267051,0.017454896,0.062000071
set1,0.332250776,0.033513621,0.057735899,0.013742188,0.047613115
set1,0.318060296,0.037879928,0.059830114,0.015522236,0.064128628
set1,0.322326543,0.039904878,0.062032097,0.016836684,0.064369575
set1,0.324541841,0.037997868,0.064196699,0.015533996,0.065079634
set1,0.326694111,0.037944882,0.063856168,0.015481662,0.057799967
set1,0.31983151,0.037819344,0.063216492,0.015645849,0.067498053
set1,0.327057128,0.040002113,0.066703882,0.016748597,0.061763847
set1,0.316675992,0.035546373,0.055811998,0.015249025,0.061711407
set1,0.318993434,0.038227299,0.061383834,0.015716839,0.066684705
set1,0.321179813,0.039775179,0.061876027,0.017110775,0.061994998
set1,0.322798587,0.03611846,0.059936263,0.015510106,0.06287554
set1,0.327714396,0.038514902,0.064353859,0.015904217,0.057039106
set1,0.321664943,0.039736327,0.065018735,0.015966325,0.066550728
set1,0.322807069,0.033910265,0.059378894,0.01361031,0.057512259
set1,0.321093997,0.038111444,0.062747873,0.016248202,0.061444134
set1,0.324237041,0.039349855,0.065614112,0.016075987,0.065241321
set1,0.324593169,0.040955572,0.060178121,0.017949268,0.054483657
set1,0.325806586,0.037877112,0.058938371,0.01645823,0.052348853
set1,0.311616107,0.034393911,0.05704199,0.014298417,0.065383607
set1,0.315882354,0.036298284,0.058745322,0.015457612,0.065418662
